page|92
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|388,956,628.56|412,355,247.58
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|34,726,653.48|15,001,549.70
经营活动现金流入小计|423,683,282.04|427,356,797.28
购买商品、接受劳务支付的现金|51,133,690.46|84,457,983.51
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|198,292,434.48|163,822,610.47
支付的各项税费|34,559,219.95|40,108,994.66
支付其他与经营活动有关的现金|44,924,957.91|44,595,779.97
经营活动现金流出小计|328,910,302.80|332,985,368.61
经营活动产生的现金流量净额|94,772,979.24|94,371,428.67
page|93
项目|2019 年度|2018 年度
二、投资活动产生的现金流量：||
收回投资收到的现金|384,000,000.00|
取得投资收益收到的现金|6,360,600.12|3,195,958.09
处置固定资产、无形资产和其他长期资产收回的现金净额|120,000.00|283,737.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|390,480,600.12|3,479,695.09
购建固定资产、无形资产和其他长期资产支付的现金|4,349,094.48|5,471,605.67
投资支付的现金|752,000,000.00|2,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|756,349,094.48|7,471,605.67
投资活动产生的现金流量净额|-365,868,494.36|-3,991,910.58
三、筹资活动产生的现金流量：||
吸收投资收到的现金|505,605,000.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|505,605,000.00|
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金||
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|26,064,700.00|
筹资活动现金流出小计|26,064,700.00|
筹资活动产生的现金流量净额|479,540,300.00|
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|208,444,784.88|90,379,518.09
加：期初现金及现金等价物余额|300,115,541.84|209,736,023.75
page|94
项目|2019 年度|2018 年度
六、期末现金及现金等价物余额|508,560,326.72|300,115,541.84
