page|120
项目|附注|2021 年度|2020 年度
一、营业总收入||10,384,575,260.66|11,492,504,163.48
其中：营业收入|七、61|10,384,575,260.66|11,492,504,163.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,357,929,520.26|11,420,313,687.22
其中：营业成本|七、61|6,702,615,506.38|7,381,621,881.20
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
page|121
保单红利支出|||
分保费用|||
税金及附加|七、62|123,331,739.66|137,440,366.78
销售费用|七、63|2,161,313,830.15|2,689,372,336.67
管理费用|七、64|641,114,094.43|498,476,938.76
研发费用|七、65|153,087,952.24|136,157,755.70
财务费用|七、66|576,466,397.40|577,244,408.11
其中：利息费用|七、66|642,691,238.51|572,023,678.81
利息收入|七、66|87,505,844.32|39,560,228.89
加：其他收益|七、67|72,341,806.51|136,975,778.17
投资收益（损失以“－”号填列）|七、68|39,116,415.65|26,436,076.68
其中：对联营企业和合营企业的投资收益|七、68|37,427,586.38|21,386,168.59
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-18,138,664.60|-28,757,298.99
资产减值损失（损失以“-”号填列）|七、72|13,050,652.22|-24,960,615.67
资产处置收益（损失以“－”号填列）|七、73|3,015,363.12|2,263,839.39
三、营业利润（亏损以“－”号填列）||136,031,313.30|184,148,255.84
加：营业外收入|七、74|7,039,164.65|6,992,969.13
减：营业外支出|七、75|8,165,467.79|4,460,878.29
四、利润总额（亏损总额以“－”号填列）||134,905,010.16|186,680,346.68
减：所得税费用|七、76|99,522,944.39|82,203,195.02
五、净利润（净亏损以“－”号填列）||35,382,065.77|104,477,151.66
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||35,382,065.77|104,477,151.66
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||18,727,446.51|97,323,761.87
2.少数股东损益（净亏损以“-”号填列）||16,654,619.26|7,153,389.79
六、其他综合收益的税后净额|七、77|-2,836,873.07|-4,932,431.59
（一）归属母公司所有者的其他综合收益的税后净额||-2,836,873.07|-4,932,431.59
1．不能重分类进损益的其他综|||
page|122
合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-2,836,873.07|-4,932,431.59
（1）权益法下可转损益的其他综合收益||-944,870.85|-592,307.10
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,892,002.22|-4,340,124.49
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||32,545,192.70|99,544,720.07
（一）归属于母公司所有者的综合收益总额||15,890,573.44|92,391,330.28
（二）归属于少数股东的综合收益总额||16,654,619.26|7,153,389.79
八、每股收益：|||
（一）基本每股收益(元/股)||0.011|0.060
（二）稀释每股收益(元/股)||0.011|0.060
