page|77
项目|2021 年度|2020 年度
一、营业总收入|1,698,399,718.69|1,821,338,940.26
其中：营业收入|1,698,399,718.69|1,821,338,940.26
二、营业总成本|1,619,904,450.98|1,731,241,148.97
其中：营业成本|1,336,804,746.35|1,438,727,269.04
税金及附加|5,815,160.03|7,128,975.27
page|78
销售费用|17,063,894.91|21,219,120.43
管理费用|141,461,210.43|140,319,906.78
研发费用|109,717,196.15|107,746,247.92
财务费用|9,042,243.11|16,099,629.53
其中：利息费用|20,158,056.17|14,352,808.35
利息收入|14,677,033.80|10,127,888.70
加：其他收益|10,247,440.16|12,807,911.89
投资收益（损失以“－”号填列）|3,231,088.59|6,956,177.74
其中：对联营企业和合营企业的投资收益|-1,105,419.77|-1,311,438.70
信用减值损失（损失以“-”号填列）|-15,565,785.43|-5,500,845.12
资产减值损失（损失以“-”号填列）|2,242,671.23|2,098,955.67
资产处置收益（损失以“-”号填列）|-47,858.46|-18,382.58
三、营业利润（亏损以“－”号填列）|78,602,823.80|106,441,608.89
加：营业外收入|967,581.12|2,889,103.90
减：营业外支出|40,468.12|626,177.59
四、利润总额（亏损总额以“－”号填列）|79,529,936.80|108,704,535.20
减：所得税费用|10,911,782.93|12,346,067.99
五、净利润（净亏损以“－”号填列）|68,618,153.87|96,358,467.21
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|68,618,153.87|96,358,467.21
（二）按所有权归属分类||
1.归属于母公司股东的净利润|67,480,753.69|77,811,193.30
2.少数股东损益|1,137,400.18|18,547,273.91
六、其他综合收益的税后净额|-20,699.71|1,913,545.69
归属母公司所有者的其他综合收益的税后净额|-20,699.71|1,913,545.69
（一）不能重分类进损益的其他综合收益||172,584.77
3.其他权益工具投资公允||172,584.77
page|79
价值变动||
（二）将重分类进损益的其他综合收益|-20,699.71|1,740,960.92
6.外币财务报表折算差额|-20,699.71|1,740,960.92
七、综合收益总额|68,597,454.16|98,272,012.90
归属于母公司所有者的综合收益总额|67,460,053.98|79,724,738.99
归属于少数股东的综合收益总额|1,137,400.18|18,547,273.91
八、每股收益：||
（一）基本每股收益|0.07|0.0844
（二）稀释每股收益|0.07|0.0844
