page|83
项目|2019 年度|2018 年度
一、营业总收入|109,014,398.01|107,245,103.63
其中：营业收入|109,014,398.01|107,245,103.63
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|84,747,856.19|105,045,490.34
其中：营业成本|36,585,007.75|40,850,440.88
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|1,111,461.87|1,154,661.91
销售费用|20,670,051.51|28,785,837.20
管理费用|14,702,702.54|14,967,095.75
研发费用|24,646,512.29|29,817,734.94
财务费用|-12,967,879.77|-10,530,280.34
其中：利息费用|95,000.00|
利息收入|13,081,567.68|10,550,067.14
加：其他收益|5,292,070.99|9,006,391.26
投资收益（损失以“－”号填列）|4,477,107.57|5,883,209.50
其中：对联营企业和合营企业的投资收益|-838,463.17|154,257.44
page|84
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|2,876,632.06|
资产减值损失（损失以“-”号填列）|-1,097,221.12|-3,144,320.12
资产处置收益（损失以“-”号填列）||
三、营业利润（亏损以“－”号填列）|35,815,131.32|13,944,893.93
加：营业外收入|830,223.56|1,529,232.68
减：营业外支出|423,288.17|57,131.48
四、利润总额（亏损总额以“－”号填列）|36,222,066.71|15,416,995.13
减：所得税费用|4,207,341.56|3,306,905.91
五、净利润（净亏损以“－”号填列）|32,014,725.15|12,110,089.22
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|32,014,725.15|12,110,089.22
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|32,187,455.63|12,316,056.55
2.少数股东损益|-172,730.48|-205,967.33
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
page|85
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|32,014,725.15|12,110,089.22
归属于母公司所有者的综合收益总额|32,187,455.63|12,316,056.55
归属于少数股东的综合收益总额|-172,730.48|-205,967.33
八、每股收益：||
（一）基本每股收益|0.19|0.07
（二）稀释每股收益|0.19|0.07
