page|133
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||50,934,279,071.00|38,794,304,230.83
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,371,703,310.79|3,205,221,932.40
收到其他与经营活动有关的现金|七、78|1,324,285,240.45|825,867,951.29
经营活动现金流入小计||57,630,267,622.24|42,825,394,114.52
购买商品、接受劳务支付的现金||45,633,280,746.08|32,248,138,618.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,867,829,868.53|2,237,767,058.91
支付的各项税费||1,429,509,936.71|1,086,323,353.56
支付其他与经营活动有关的现金|七、78|3,661,065,003.29|2,945,230,292.58
经营活动现金流出小计||53,591,685,554.61|38,517,459,323.19
经营活动产生的现金流量净额||4,038,582,067.63|4,307,934,791.33
page|134
二、投资活动产生的现金流量：|||
收回投资收到的现金||13,407,102,235.57|8,324,327,500.00
取得投资收益收到的现金||175,989,664.20|122,394,767.26
处置固定资产、无形资产和其他长期资产收回的现金净额||111,252,886.11|3,784,288.51
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|111,509.15|2,566,334.59
投资活动现金流入小计||13,694,456,295.03|8,453,072,890.36
购建固定资产、无形资产和其他长期资产支付的现金||740,151,435.59|318,955,255.81
投资支付的现金||18,794,658,473.47|7,316,583,511.41
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||19,534,809,909.06|7,635,538,767.22
投资活动产生的现金流量净额||-5,840,353,614.03|817,534,123.14
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||174,697,439.93|27,286,583.68
其中：子公司吸收少数股东投资收到的现金||130,326,911.93|27,286,583.68
取得借款收到的现金||1,672,913,700.00|1,403,237,967.73
收到其他与筹资活动有关的现金|七、78||4,185,720.00
筹资活动现金流入小计||1,847,611,139.93|1,434,710,271.41
偿还债务支付的现金||1,853,302,630.00|300,900,917.73
分配股利、利润或偿付利息支付的现金||887,373,581.40|555,271,594.54
其中：子公司支付给少数股东的股利、利润||8,252,096.02|35,522.00
支付其他与筹资活动有关的现金|七、78|87,996,316.22|2,752,713.39
筹资活动现金流出小计||2,828,672,527.62|858,925,225.66
筹资活动产生的现金流量净额||-981,061,387.69|575,785,045.75
四、汇率变动对现金及现金等价物的影响||-208,840,132.14|-585,123,907.31
五、现金及现金等价物净增加额||-2,991,673,066.23|5,116,130,052.91
加：期初现金及现金等价物余额||12,371,520,178.33|7,255,390,125.42
六、期末现金及现金等价物余额||9,379,847,112.10|12,371,520,178.33
