page|62
项目|附注|2019 年度|2018 年度
一、营业总收入||4,790,467,584.86|4,173,075,725.21
其中：营业收入|七．61|4,790,467,584.86|4,173,075,725.21
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,858,825,849.00|3,604,522,676.00
其中：营业成本|七．61|3,013,685,642.83|2,660,704,238.54
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七．62|102,360,331.39|86,899,995.59
销售费用|七．63|415,060,282.83|413,916,340.35
管理费用|七．64|305,394,216.07|402,025,414.45
研发费用|七．65|2,670,408.88|3,147,587.43
财务费用|七．66|19,654,967.00|37,829,099.64
其中：利息费用|七．66|32,091,819.75|43,735,995.88
利息收入|七．66|13,756,900.12|7,937,016.73
加：其他收益|七．67|66,359,467.53|57,773,449.75
投资收益（损失以“－”号填列）  七．68||1,684,018.60|2,730,159.98
其中：对联营企业和合营企业的投资收益|七．68|-924,306.40|-354,840.02
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七．70|25,422,418.34|
信用减值损失（损失以“-”号填列）|七．71|-32,882,763.19|
资产减值损失（损失以“-”号填列）|七．72|-73,277,052.82|-61,219,342.62
资产处置收益（损失以“－”号填列）|七．73|68,525,829.53|1,892,933.04
三、营业利润（亏损以“－”号填列）||987,473,653.85|569,730,249.36
加：营业外收入|七．74|62,636,310.46|65,225,428.01
减：营业外支出|七．75|16,428,943.20|66,368,828.69
四、利润总额（亏损总额以“－”号填列）||1,033,681,021.11|568,586,848.68
减：所得税费用|七．76|188,563,187.10|89,102,894.55
五、净利润（净亏损以“－”号填列）||845,117,834.01|479,483,954.13
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||845,117,834.01|479,483,954.13
2.终止经营净利润（净亏损以“－”号填列）|||
page|63
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||768,900,135.04|428,273,870.61
2.少数股东损益（净亏损以“-”号填列）||76,217,698.97|51,210,083.52
六、其他综合收益的税后净额||-860,200.00|-723,350.00
（一）归属母公司所有者的其他综合收益的税后净额|七．57|-753,821.14|-690,800.44
1．不能重分类进损益的其他综合收益|七．57|-753,821.14|-690,800.44
（1）重新计量设定受益计划变动额  七．57||-753,821.14|-690,800.44
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|七．58|-106,378.86|-32,549.56
七、综合收益总额||844,257,634.01|478,760,604.13
（一）归属于母公司所有者的综合收益总额||768,146,313.90|427,583,070.17
（二）归属于少数股东的综合收益总额||76,111,320.11|51,177,533.96
八、每股收益：|||
（一）基本每股收益(元/股)|十八．2|1.61|0.90
（二）稀释每股收益(元/股)|十八．2|1.61|0.90
